Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,MACD,Signal_Line,RSI_14,BB_Upper,BB_Lower
2010-09-27,6035.65,6073.5,6018.3,6018.3,0,5740.41,5562.36,146.55,121.8,86.86,6187.47,5293.35
2010-10-04,6159.45,6222.1,6144.7,6144.7,0,5895.33,5628.53,149.35,137.41,79.53,6254.55,5536.11
2010-10-11,6135.85,6187.75,6105.95,6105.95,0,6020.48,5701.9,133.97,140.51,62.49,6248.33,5792.63
2010-10-18,6075.95,6115.1,5985.1,6112.75,0,6084.99,5770.21,100.55,123.28,53.1,6237.54,5932.43
2010-10-25,6105.8,6151.3,6094.6,6101.25,0,6098.45,5831.14,60.58,85.91,47.55,6231.97,5964.92
2010-11-01,6117.55,6132.4,6084.75,6092.3,0,6091.65,5887.85,33.63,53.83,51.54,6224.53,5958.76
2010-11-09,6301.55,6310.9,6243.55,6281.0,0,6113.86,5962.62,70.12,55.37,69.9,6307.35,5920.36
2010-11-16,5988.7,6144.05,5970.6,6143.45,0,6114.41,6030.55,30.56,52.13,44.43,6322.14,5906.69
2010-11-24,5865.75,5976.65,5833.6,5946.8,0,6085.26,6060.76,-30.1,8.79,37.27,6348.4,5822.12
2010-12-01,5960.9,5971.0,5865.55,5871.0,0,6034.64,6057.86,-58.18,-37.7,35.59,6384.08,5685.2
2010-12-08,5903.7,5960.0,5878.6,5954.4,0,5971.69,6055.13,-30.99,-35.27,44.43,6228.46,5714.92
2010-12-15,5892.3,5942.75,5865.8,5931.15,0,5907.49,6035.41,-35.66,-38.1,55.92,6067.99,5746.99
2010-12-23,5980.0,6006.45,5964.6,6005.9,0,5915.55,6018.79,-8.27,-23.41,47.39,6076.18,5754.93
2010-12-30,6101.85,6106.4,6062.35,6062.35,0,5963.68,6009.34,19.07,-1.9,82.57,6110.27,5817.1
2011-01-06,6048.25,6116.15,6022.3,6107.0,0,5998.16,6015.01,36.96,24.9,62.62,6198.86,5797.45
2011-01-13,5751.9,5857.75,5736.7,5850.75,0,5981.6,5991.39,-39.77,-5.04,33.79,6229.78,5733.41
2011-01-20,5711.6,5729.45,5634.5,5656.0,0,5910.36,5937.39,-80.87,-52.06,25.63,6273.34,5547.37
2011-01-28,5512.15,5614.4,5459.55,5614.0,0,5814.14,5889.23,-96.82,-75.02,27.81,6206.66,5421.62
2011-02-04,5395.75,5556.3,5369.05,5519.9,0,5649.69,5840.79,-127.6,-106.06,32.78,5936.57,5362.82
2011-02-11,5310.0,5319.45,5177.7,5219.65,0,5522.75,5786.64,-153.95,-134.54,27.74,5864.25,5181.26
2011-02-18,5458.95,5599.25,5441.95,5557.55,0,5472.16,5737.58,-85.04,-113.9,47.41,5753.5,5190.82
2011-02-25,5303.55,5338.2,5232.75,5321.05,0,5409.55,5690.05,-79.97,-86.6,45.05,5606.39,5212.71
2011-03-07,5463.15,5491.25,5408.45,5490.05,0,5415.35,5640.71,-34.38,-60.92,50.42,5627.48,5203.22
2011-03-14,5531.5,5537.3,5434.25,5436.5,0,5466.62,5587.81,-11.39,-31.2,50.76,5626.99,5306.24
2011-03-21,5364.75,5413.3,5348.2,5408.75,0,5452.71,5519.4,-25.06,-21.74,51.94,5620.04,5285.37
2011-03-28,5687.25,5709.1,5643.2,5645.25,0,5491.03,5493.83,19.01,-8.69,60.48,5664.65,5317.42
2011-04-04,5908.45,5918.7,5833.2,5842.0,0,5575.96,5506.95,92.09,44.66,79.91,5906.84,5245.09
2011-04-11,5785.7,5830.3,5777.9,5805.35,0,5665.57,5528.38,99.67,85.32,79.24,6063.13,5268.01
2011-04-20,5851.65,5857.35,5759.65,5786.05,0,5761.15,5563.98,72.33,82.92,57.75,6052.81,5469.49
2011-04-28,5785.45,5856.4,5776.95,5851.35,0,5835.6,5618.96,58.74,72.48,40.94,5952.83,5718.36
2011-05-05,5459.85,5560.3,5443.65,5531.6,0,5781.64,5630.74,-24.35,27.98,20.4,6040.5,5522.78
2011-05-12,5486.15,5572.5,5476.3,5537.8,0,5700.63,5644.81,-54.14,-21.71,18.34,6005.7,5395.55
2011-05-19,5428.1,5452.6,5411.25,5448.15,0,5614.32,5643.57,-73.82,-51.8,26.52,5936.86,5291.78
2011-05-26,5412.35,5422.2,5356.35,5372.75,0,5503.43,5633.69,-80.23,-69.81,37.98,5704.99,5301.86
2011-06-03,5516.75,5604.95,5507.2,5565.7,0,5483.19,5642.94,-35.45,-55.51,47.9,5620.93,5345.45
2011-06-10,5485.8,5521.45,5457.45,5518.05,0,5479.53,5640.21,-18.49,-32.06,49.95,5610.57,5348.5
2011-06-17,5366.4,5421.15,5355.85,5412.5,0,5472.66,5602.25,-34.58,-27.97,38.12,5609.81,5335.51
2011-06-24,5471.25,5477.85,5343.4,5343.4,0,5451.37,5548.01,-51.66,-47.63,44.68,5653.27,5249.47
2011-07-01,5627.2,5705.8,5609.75,5705.75,0,5468.3,5525.8,17.73,-17.48,60.78,5701.82,5234.79
2011-07-08,5660.65,5740.4,5651.05,5734.65,0,5502.09,5506.81,50.81,22.69,81.97,5795.0,5209.18
2011-07-18,5567.05,5596.6,5550.95,5581.75,0,5536.19,5504.07,28.83,31.06,53.53,5819.92,5252.45
2011-07-25,5680.3,5700.55,5616.7,5633.8,0,5607.85,5510.9,28.61,27.07,52.24,5714.78,5500.91
2011-08-01,5516.8,5551.9,5486.45,5527.5,0,5590.91,5516.43,-2.43,13.62,42.45,5720.23,5461.59
2011-08-08,5118.5,5204.2,5054.05,5083.85,0,5502.17,5506.31,-75.15,-26.14,20.6,5784.54,5219.8
2011-08-16,5035.8,5132.2,5015.4,5125.75,0,5382.42,5463.76,-127.75,-85.56,15.66,5816.7,4948.14
2011-08-23,4948.9,4965.8,4863.8,4925.15,0,5215.3,5405.2,-159.97,-131.23,22.77,5692.28,4738.33
2011-08-30,5001.0,5016.25,4927.55,4973.25,0,5054.74,5349.26,-148.01,-151.07,46.42,5435.66,4673.82
2011-09-08,5153.25,5169.25,5098.25,5139.2,0,4998.56,5325.19,-67.2,-112.39,55.0,5229.4,4767.73
2011-09-15,5075.7,5091.45,4967.45,5062.35,0,4976.29,5266.96,-50.87,-76.44,59.94,5181.84,4770.74
2011-09-22,4923.65,5059.85,4907.75,5054.45,0,5007.25,5207.27,-28.24,-44.63,43.47,5222.09,4792.41
2011-09-29,5015.45,5034.25,4906.0,4924.2,0,5019.2,5142.47,-41.48,-45.33,47.7,5198.88,4839.51
2011-10-07,4888.05,4922.6,4861.2,4883.65,0,4959.44,5065.82,-65.68,-55.23,41.06,5181.84,4737.04
2011-10-14,5132.3,5141.4,5056.6,5057.35,0,4970.84,5018.93,-1.36,-33.54,63.75,5209.09,4732.59
2011-10-21,5049.95,5120.75,5037.95,5106.6,0,4977.01,4997.21,20.88,0.87,55.85,5215.6,4738.43
2011-11-01,5257.95,5310.85,5238.3,5278.6,0,5056.99,5012.29,69.57,36.85,65.37,5386.94,4727.03
2011-11-09,5221.05,5317.5,5211.75,5309.7,0,5162.71,5044.79,70.25,61.21,56.55,5392.67,4932.76
2011-11-17,4934.75,5036.8,4919.45,5027.1,0,5167.08,5063.87,2.45,39.0,39.11,5395.68,4938.48
2011-11-25,4710.05,4767.3,4693.1,4731.3,0,5090.9,5034.14,-88.91,-29.1,9.99,5516.17,4665.62
2011-12-02,5050.15,5062.55,4918.4,4940.85,0,5002.91,5022.94,-59.4,-61.57,43.86,5405.34,4600.48
2011-12-12,4764.6,4910.25,4755.55,4906.85,0,4920.8,5010.21,-46.55,-45.97,43.18,5201.79,4639.82
2011-12-19,4613.1,4623.15,4555.9,4623.15,0,4832.0,4988.99,-87.45,-63.34,35.94,5086.16,4577.84
2011-12-27,4750.5,4800.5,4723.65,4780.2,0,4808.14,4973.62,-79.75,-80.68,33.22,5094.09,4522.18
2012-01-04,4749.65,4782.85,4728.85,4774.95,0,4758.93,4938.17,-61.46,-74.31,46.76,5025.74,4492.12
2012-01-11,4860.95,4877.2,4841.6,4863.15,0,4722.96,4908.59,-19.81,-48.26,73.9,4878.38,4567.54
2012-01-18,4955.8,4980.65,4931.05,4977.75,0,4768.93,4873.77,23.9,-10.01,72.76,4982.17,4555.69
2012-01-25,5158.3,5174.15,5130.25,5151.5,0,4867.09,4855.37,78.5,37.96,89.41,5178.25,4555.93
2012-02-02,5269.9,5289.95,5225.75,5272.1,0,4992.37,4868.29,110.19,79.69,81.28,5335.43,4649.3
2012-02-09,5412.35,5423.4,5338.9,5343.05,0,5134.66,4926.09,138.84,114.85,78.69,5496.32,4772.99
2012-02-16,5521.95,5531.4,5483.75,5513.75,0,5272.03,4981.42,147.74,133.25,73.1,5584.89,4959.17
2012-02-24,5429.3,5521.4,5405.9,5479.15,0,5381.56,5039.67,130.72,140.59,58.71,5652.02,5111.1
2012-03-02,5359.35,5392.55,5315.05,5369.45,0,5418.77,5102.99,65.84,100.92,48.5,5594.86,5242.67
2012-03-12,5359.55,5421.9,5327.3,5420.1,0,5399.42,5162.6,21.75,51.64,37.45,5617.61,5181.23
2012-03-19,5257.05,5340.7,5238.55,5337.35,0,5379.78,5229.76,16.05,34.37,48.41,5593.76,5165.8
2012-03-26,5184.25,5274.95,5174.9,5274.35,0,5316.84,5277.22,-12.7,10.37,44.65,5466.42,5167.27
2012-04-02,5317.9,5331.55,5278.8,5296.35,0,5291.3,5311.94,-17.02,-10.85,43.74,5451.13,5131.47
2012-04-11,5226.85,5263.65,5190.8,5209.45,0,5289.8,5331.69,-14.97,-10.93,47.08,5448.84,5130.76
2012-04-18,5300.0,5342.0,5293.45,5320.7,0,5262.37,5337.76,-10.37,-13.24,54.69,5371.22,5153.51
2012-04-25,5202.0,5236.1,5160.65,5222.2,0,5258.26,5326.66,-15.56,-11.14,36.25,5363.4,5153.11
2012-05-03,5188.4,5217.3,5180.65,5211.2,0,5249.51,5302.93,-20.07,-16.77,41.17,5352.31,5146.72
2012-05-10,4965.7,5039.3,4950.3,4984.15,0,5187.27,5253.98,-68.44,-40.87,18.59,5401.38,4973.16
2012-05-17,4870.2,4922.25,4850.2,4878.6,0,5097.66,5209.31,-99.97,-75.18,22.78,5401.12,4794.2
2012-05-25,4920.4,4935.8,4889.35,4905.95,0,5006.7,5169.58,-91.39,-90.44,34.27,5286.68,4726.73
2012-06-01,4841.6,4925.0,4831.75,4910.85,0,4938.56,5126.45,-65.87,-74.91,41.84,5087.22,4789.9
2012-06-08,5068.35,5084.45,4994.8,5044.25,0,4922.81,5096.36,-27.36,-55.85,65.06,5058.79,4786.83
2012-06-15,5139.05,5146.2,5069.15,5069.55,0,4971.68,5081.46,16.4,-15.19,62.53,5172.0,4771.35
2012-06-22,5146.05,5159.8,5094.0,5101.75,0,5030.19,5065.73,33.83,13.36,73.01,5233.15,4827.24
2012-06-29,5278.9,5286.25,5189.0,5191.25,0,5085.84,5055.84,45.97,29.69,68.47,5280.97,4890.72
2012-07-06,5316.95,5327.2,5287.75,5324.7,0,5170.18,5061.13,73.73,54.82,83.72,5353.57,4986.8
2012-07-13,5227.25,5267.15,5216.85,5242.75,0,5215.39,5067.81,58.19,63.0,62.41,5395.15,5035.62
2012-07-20,5205.1,5238.7,5197.5,5233.55,0,5238.11,5086.07,29.69,45.12,41.06,5378.22,5098.01
2012-07-27,5099.85,5149.95,5077.5,5124.3,0,5222.77,5105.88,-13.74,13.42,34.05,5395.01,5050.54
2012-08-03,5215.7,5220.2,5164.65,5195.6,0,5202.74,5139.55,7.75,6.21,51.86,5348.07,5057.42
2012-08-10,5320.4,5330.1,5294.1,5308.2,0,5213.31,5177.71,37.24,22.54,72.12,5379.39,5047.22
2012-08-21,5421.0,5425.15,5368.7,5368.7,0,5254.52,5218.75,54.31,40.4,82.45,5474.76,5034.29
2012-08-29,5287.8,5345.5,5282.7,5343.85,0,5322.24,5246.11,42.27,47.84,50.76,5462.22,5182.26
2012-09-05,5225.7,5259.5,5215.7,5243.9,0,5332.95,5260.65,6.37,27.46,34.85,5445.89,5220.01
2012-09-12,5431.0,5435.55,5393.95,5404.45,0,5341.17,5279.84,23.75,18.27,51.84,5470.31,5212.03
2012-09-20,5554.25,5581.35,5534.9,5536.95,0,5386.11,5305.12,73.11,46.59,70.99,5628.58,5143.64
2012-09-27,5649.5,5693.7,5639.7,5673.75,0,5460.84,5344.29,99.02,80.1,83.45,5803.45,5118.23
2012-10-05,5746.95,5815.35,4888.2,5815.0,0,5578.89,5396.96,108.56,97.89,76.13,5893.67,5264.11
2012-10-12,5676.05,5725.0,5659.35,5681.7,0,5661.48,5455.33,76.81,89.96,48.39,5817.07,5505.9
2012-10-19,5684.25,5711.7,5660.0,5703.3,0,5692.54,5501.04,53.56,69.25,48.17,5763.98,5621.1
2012-10-30,5597.9,5689.9,5589.9,5656.35,0,5694.03,5536.58,31.4,50.95,42.26,5774.92,5613.14
2012-11-06,5724.4,5730.8,5693.65,5694.1,0,5679.18,5566.83,26.42,32.99,54.12,5747.23,5611.14
2012-11-15,5631.0,5651.65,5603.55,5650.35,0,5683.33,5599.76,18.41,28.06,40.17,5765.29,5601.37
2012-11-22,5627.75,5643.35,5608.0,5628.6,0,5661.39,5632.42,-8.44,5.96,51.04,5777.45,5545.33
2012-11-30,5879.85,5885.25,5827.85,5836.0,0,5677.26,5671.01,29.5,8.68,61.99,5842.49,5512.03
2012-12-07,5907.4,5949.85,5888.65,5934.0,0,5732.66,5705.45,69.09,42.95,91.08,5988.19,5477.12
2012-12-14,5879.6,5886.1,5839.15,5846.9,0,5779.01,5727.03,62.19,58.88,79.24,6058.12,5499.9
2012-12-21,5847.7,5888.0,5841.65,5888.0,0,5853.45,5742.24,50.66,56.62,46.64,6029.72,5677.18
2012-12-31,5905.1,5919.0,5897.15,5901.2,0,5890.96,5762.8,39.55,46.53,49.52,5941.15,5840.76
2013-01-08,6001.7,6007.05,5964.4,5983.45,0,5916.46,5795.01,55.81,51.12,66.32,6027.48,5805.43
2013-01-15,6056.6,6068.5,6018.6,6037.85,0,5943.72,5826.91,52.1,50.41,73.1,6069.47,5817.97
2013-01-22,6048.5,6101.3,6040.5,6080.15,129000,5983.11,5863.81,53.75,52.15,57.11,6114.17,5852.05
2013-01-29,6049.9,6111.8,6042.45,6064.7,157600,6024.52,5899.28,45.62,49.38,59.43,6101.64,5947.39
2013-02-05,5956.9,5970.35,5946.9,5948.2,136200,6025.74,5940.76,19.32,36.23,43.39,6108.87,5942.62
2013-02-12,5922.5,5927.65,5886.45,5894.35,142800,6008.23,5959.3,-11.08,10.02,28.62,6127.83,5888.64
2013-02-19,5939.7,5947.55,5883.15,5900.2,101000,5974.18,5960.42,-19.8,-9.51,30.36,6106.32,5842.04
2013-02-26,5761.35,5838.85,5748.6,5838.3,157400,5923.62,5957.12,-38.61,-22.81,24.52,6059.83,5787.4
2013-03-05,5784.25,5790.1,5722.4,5722.45,154400,5856.56,5942.0,-61.27,-46.53,36.84,6027.29,5685.82
2013-03-12,5914.1,5952.0,5893.65,5944.6,115900,5849.67,5942.78,-14.5,-34.96,47.8,6016.41,5682.93
2013-03-19,5745.95,5863.6,5724.3,5859.5,182300,5832.61,5926.88,-18.36,-19.78,46.43,5991.67,5673.54
2013-03-26,5641.6,5655.3,5612.05,5613.75,126500,5783.52,5893.04,-60.68,-40.22,34.26,5994.63,5572.41
2013-04-04,5574.75,5644.45,5565.65,5640.65,134600,5768.03,5855.97,-59.72,-50.91,27.72,6002.34,5533.73
2013-04-11,5594.0,5610.65,5542.85,5601.65,146800,5681.03,5805.39,-75.58,-67.59,40.47,5914.92,5447.14
2013-04-18,5783.1,5794.35,5681.85,5682.7,149900,5633.22,5769.87,-33.79,-58.63,56.81,5788.82,5477.62
2013-04-29,5904.1,5918.65,5868.8,5877.6,118900,5687.38,5764.7,34.88,-7.92,75.49,5956.4,5418.36
2013-05-07,6043.55,6050.5,5982.95,5983.45,136400,5762.65,5771.36,75.85,40.62,85.97,6130.58,5394.72
2013-05-14,5995.4,6026.2,5970.05,5989.7,119300,5884.95,5789.92,83.82,72.1,62.81,6208.98,5560.92
2013-05-21,6114.1,6180.25,6102.35,6152.35,130600,6010.81,5831.57,100.94,91.51,62.99,6233.23,5788.4
2013-05-28,6111.25,6127.65,6055.4,6086.35,139700,6054.63,5846.68,64.89,77.91,52.8,6213.87,5895.4
2013-06-04,5919.45,5981.6,5910.25,5941.1,114500,6063.88,5863.86,24.73,54.68,32.14,6225.73,5902.03
2013-06-11,5788.8,5868.05,5780.35,5848.75,180900,6024.03,5886.13,-23.83,12.95,26.21,6259.52,5788.54
2013-06-18,5813.6,5863.4,5804.3,5841.9,117500,5931.85,5897.1,-49.68,-28.32,27.32,6183.55,5680.15
2013-06-25,5609.1,5666.25,5570.25,5606.95,196600,5837.13,5909.12,-86.37,-58.27,27.36,6132.67,5541.59
2013-07-02,5857.55,5898.8,5852.3,5885.5,145700,5776.96,5921.36,-40.87,-61.4,55.39,6001.42,5552.5
2013-07-09,5859.0,5864.95,5834.6,5834.6,110400,5764.62,5917.02,-12.08,-34.36,51.97,5965.93,5563.31
2013-07-16,5955.25,5966.05,5910.95,5930.8,151200,5805.4,5914.2,31.3,0.48,68.88,6073.73,5537.07
2013-07-23,6077.8,6093.35,6061.3,6064.3,126500,5895.65,5913.4,57.61,33.44,72.8,6151.34,5639.96
2013-07-30,5755.05,5861.3,5747.6,5836.05,181500,5920.71,5885.32,6.78,29.56,45.9,6119.15,5722.27
2013-08-06,5542.25,5664.9,5521.8,5664.9,216200,5882.16,5848.04,-59.15,-15.25,17.96,6185.15,5579.18
2013-08-14,5742.3,5754.55,5690.2,5715.4,223700,5801.76,5809.35,-66.68,-55.74,32.51,6161.27,5442.25
2013-08-22,5408.45,5418.95,5254.05,5282.8,284500,5646.0,5762.19,-121.35,-90.44,33.43,6019.59,5272.42
2013-08-29,5409.05,5428.9,5303.0,5316.5,326500,5523.95,5722.16,-121.51,-110.94,45.23,5831.05,5216.84
2013-09-05,5592.95,5625.75,5552.7,5553.75,274900,5475.43,5703.36,-70.63,-95.7,53.28,5730.46,5220.4
2013-09-13,5850.6,5884.3,5822.9,5828.0,190800,5528.07,5709.8,46.81,-19.95,64.51,5937.46,5118.69
2013-09-20,6012.1,6130.95,5932.85,6104.55,318600,5662.21,5721.23,104.62,49.99,70.61,6177.35,5147.08
2013-09-27,5833.2,5909.2,5819.3,5905.55,163100,5784.3,5713.72,77.5,75.48,58.63,6187.45,5381.15
2013-10-07,5906.15,5912.0,5825.85,5889.05,156400,5875.97,5695.49,56.45,62.57,53.83,6056.09,5695.86
2013-10-14,6112.7,6124.1,6082.9,6093.0,142200,5924.68,5711.38,87.27,70.91,69.87,6135.39,5713.96
2013-10-22,6202.8,6220.1,6181.8,6192.3,161900,5975.39,5758.52,109.0,90.79,88.16,6254.41,5696.36
2013-10-29,6220.9,6228.05,6079.2,6107.55,197300,6047.29,5811.93,96.15,97.02,73.07,6335.55,5759.03
2013-11-06,6215.15,6269.7,6208.7,6260.55,157100,6151.68,5897.76,98.04,100.65,60.43,6353.19,5950.18
2013-11-13,5989.6,6042.25,5972.45,5998.85,162500,6164.12,5967.45,30.24,69.95,34.3,6340.79,5987.45
2013-11-21,5999.05,6097.35,5985.4,6096.5,137200,6156.04,6030.76,14.6,38.8,34.03,6343.15,5968.94
2013-11-28,6091.85,6112.95,6068.3,6092.0,195300,6131.51,6053.31,-0.86,13.42,44.27,6335.2,5927.81
2013-12-05,6241.1,6300.55,6232.0,6262.45,186100,6115.08,6078.91,28.02,18.07,61.13,6276.48,5953.68
2013-12-12,6237.05,6286.85,6230.55,6276.75,148500,6169.44,6121.51,53.64,40.55,66.65,6382.02,5956.85
2013-12-19,6166.65,6263.75,6150.7,6253.9,437000,6183.21,6153.66,21.37,32.53,49.28,6371.69,5994.74
2013-12-27,6313.8,6324.9,6289.4,6292.8,96900,6238.26,6178.74,36.8,32.51,54.23,6368.54,6107.98
2014-01-06,6191.45,6224.7,6170.25,6220.85,118300,6249.31,6188.48,19.91,30.05,52.37,6376.57,6122.06
2014-01-13,6272.75,6288.2,6189.55,6189.55,135000,6221.7,6191.27,4.37,12.58,49.8,6337.96,6105.45
2014-01-20,6303.95,6307.45,6243.35,6261.75,122100,6251.77,6193.69,21.81,15.89,51.31,6361.27,6142.26
2014-01-27,6135.85,6188.55,6130.25,6186.3,190400,6250.83,6213.42,13.71,21.38,47.75,6384.15,6117.5
2014-02-03,6001.8,6074.85,5994.45,6058.8,134900,6210.46,6210.24,-39.09,-8.2,29.92,6412.23,6008.68
2014-02-10,6053.45,6083.05,6046.4,6072.8,133100,6171.8,6207.39,-54.21,-38.91,22.89,6426.72,5916.88
2014-02-18,6127.1,6141.7,6066.8,6071.3,126600,6115.6,6193.9,-41.47,-44.9,50.09,6339.05,5892.15
2014-02-25,6200.05,6216.85,6176.6,6205.7,146300,6084.84,6179.58,-5.86,-26.67,69.64,6204.97,5964.71
2014-03-05,6328.65,6336.25,6287.8,6328.45,160300,6132.46,6189.94,35.07,6.4,69.99,6336.28,5928.63
2014-03-12,6516.9,6546.15,6487.3,6497.5,175000,6248.34,6211.42,96.98,57.17,78.08,6592.39,5904.28
2014-03-20,6483.1,6523.65,6473.25,6508.35,142000,6358.23,6237.46,96.86,85.6,72.81,6673.45,6043.01
2014-03-27,6641.75,6673.95,6599.5,6613.1,312400,6464.42,6276.67,102.83,94.67,78.59,6715.47,6213.36
2014-04-03,6736.1,6776.75,6696.9,6772.05,197500,6576.72,6319.92,119.02,108.98,83.96,6776.56,6376.87
2014-04-11,6776.3,6789.35,6743.15,6758.35,140700,6639.94,6367.07,111.73,111.28,82.19,6860.56,6419.32
2014-04-22,6815.35,6838.0,6806.25,6822.9,114700,6704.92,6435.25,94.07,100.69,62.37,6879.79,6530.06
2014-04-30,6696.4,6780.15,6656.8,6724.95,161100,6749.27,6507.66,62.52,84.61,50.19,6847.94,6650.59
2014-05-08,6659.85,6688.4,6638.55,6669.9,101600,6739.87,6569.63,25.42,52.53,42.11,6854.66,6625.08
2014-05-15,7123.15,7152.55,7082.55,7111.3,186800,6812.64,6658.18,107.72,72.42,70.17,7121.59,6503.69
2014-05-22,7276.4,7319.55,7258.15,7289.95,240900,6935.17,6756.34,160.24,124.24,88.65,7417.62,6452.71
2014-05-29,7235.65,7325.4,7224.4,7316.6,241100,7075.82,6838.65,157.91,152.97,76.6,7599.15,6552.48
2014-06-05,7474.1,7484.7,7360.5,7399.75,250700,7248.96,6925.92,152.5,150.69,71.14,7545.99,6951.93
2014-06-12,7649.9,7658.0,7593.8,7641.3,148200,7396.83,7031.15,182.7,169.27,71.21,7709.8,7083.86
2014-06-19,7540.7,7606.45,7502.55,7580.05,148900,7473.58,7115.08,139.6,158.56,69.14,7757.86,7189.29
2014-06-26,7493.2,7570.2,7481.3,7554.1,171700,7525.48,7192.86,93.98,124.02,43.09,7743.97,7306.98
2014-07-03,7714.8,7754.65,7706.8,7734.35,133800,7590.98,7280.34,97.37,101.91,63.06,7730.54,7451.43
2014-07-10,7567.75,7731.05,7479.05,7589.5,258400,7598.16,7370.71,73.45,93.55,53.88,7772.41,7423.91
2014-07-17,7640.45,7655.65,7612.7,7612.7,141600,7593.11,7456.38,36.44,55.96,58.04,7786.64,7399.58
2014-07-24,7830.6,7835.65,7771.65,7796.25,117600,7647.85,7526.95,70.52,56.76,55.3,7868.83,7426.88
2014-08-01,7602.6,7716.7,7593.9,7662.5,181100,7670.84,7574.61,52.87,62.66,60.28,7899.62,7442.05
2014-08-08,7568.55,7592.45,7540.1,7588.7,118400,7671.1,7608.82,21.3,44.2,44.06,7888.81,7453.39
2014-08-18,7874.25,7880.5,7779.2,7785.25,126700,7723.76,7646.3,41.22,33.71,54.65,7882.41,7565.12
2014-08-25,7906.3,7968.25,7897.95,7931.75,118500,7760.82,7672.54,70.28,54.03,67.48,7975.42,7546.22
2014-09-02,8083.05,8101.95,8036.55,8038.6,134900,7823.39,7714.54,92.71,72.89,94.09,8104.68,7542.11
2014-09-09,8152.95,8174.55,8126.5,8161.9,104700,7938.6,7774.07,115.42,97.76,80.84,8238.33,7638.88
2014-09-16,7932.9,8044.9,7925.15,8036.6,128000,8013.69,7815.38,76.11,95.19,52.33,8213.95,7813.42
2014-09-23,8017.55,8159.75,8008.1,8144.4,140800,8058.3,7856.6,61.48,75.85,43.42,8218.75,7897.84
2014-09-30,7964.8,8030.9,7923.85,7948.8,141100,8053.34,7898.63,17.02,43.71,41.04,8213.68,7893.0
2014-10-10,7859.95,7924.05,7848.45,7911.0,142900,7995.18,7913.0,-16.81,8.68,42.94,8181.96,7808.41
2014-10-20,7879.4,7905.95,7856.95,7896.95,176200,7939.95,7923.03,-39.01,-20.41,42.27,8154.59,7725.32
2014-10-29,8090.45,8097.95,8052.25,8077.05,148300,7922.85,7957.29,10.4,-11.3,58.7,8091.99,7753.7
2014-11-07,8337.0,8360.35,8290.25,8331.85,153400,8007.05,8011.94,95.7,45.38,80.76,8393.07,7621.02
2014-11-14,8389.9,8400.65,8346.8,8360.7,146800,8125.89,8059.03,118.43,91.74,94.09,8584.31,7667.46
2014-11-21,8477.35,8489.8,8398.6,8408.2,137000,8274.02,8103.28,117.92,109.89,83.6,8616.62,7931.42
2014-11-28,8588.25,8617.0,8516.25,8516.8,197200,8399.92,8141.82,119.35,115.47,73.2,8582.53,8217.31
2014-12-05,8538.3,8588.35,8523.9,8584.25,143300,8461.43,8191.04,104.76,112.1,60.38,8617.05,8305.8
2014-12-12,8224.1,8321.9,8216.3,8302.0,138100,8452.11,8216.56,22.05,70.21,27.01,8646.18,8258.04
2014-12-19,8225.2,8263.45,8208.6,8230.45,174800,8381.28,8234.45,-45.96,-0.15,30.1,8732.77,8029.78
2014-12-29,8246.3,8279.15,8214.7,8214.7,82100,8314.31,8269.47,-36.8,-25.3,39.95,8643.22,7985.4
2015-01-06,8127.35,8327.85,8111.35,8325.3,172800,8249.87,8315.0,-17.55,-20.11,45.89,8463.4,8036.33
2015-01-13,8299.4,8356.65,8267.9,8346.15,129600,8229.47,8339.21,-9.52,-18.69,48.65,8425.15,8033.78
2015-01-20,8695.6,8707.9,8574.5,8575.1,158700,8320.98,8360.03,65.52,17.75,69.88,8617.26,8024.7
2015-01-28,8914.3,8985.05,8874.05,8902.75,185100,8467.94,8406.29,153.48,91.94,94.97,8984.15,7951.74
2015-02-04,8723.7,8792.85,8704.4,8789.15,195300,8598.28,8444.71,133.93,130.2,74.69,9125.89,8070.67
2015-02-11,8627.4,8651.95,8593.65,8603.3,161600,8690.7,8455.52,59.33,97.16,43.19,9025.77,8355.63
2015-02-19,8895.3,8913.45,8794.45,8883.05,213300,8768.65,8482.92,84.12,81.34,46.41,8999.39,8537.91
2015-02-26,8683.85,8786.05,8669.45,8779.0,217500,8751.17,8525.92,53.47,71.4,48.24,8961.95,8540.4
2015-03-05,8937.75,8957.55,8849.35,8929.4,160100,8782.13,8605.05,81.78,74.16,63.78,9041.85,8522.41
2015-03-13,8647.75,8849.75,8631.75,8844.05,179200,8807.15,8652.66,19.17,49.4,40.87,9003.11,8611.19
2015-03-20,8570.9,8627.9,8553.0,8627.9,174600,8765.01,8688.97,-21.44,10.94,35.44,9000.63,8529.39
2015-03-27,8341.4,8413.2,8269.15,8396.0,193000,8690.33,8710.26,-82.12,-36.31,22.23,9059.97,8320.69
2015-04-07,8660.3,8693.6,8586.85,8684.45,148700,8601.92,8717.42,-42.84,-52.82,51.71,8845.03,8358.81
2015-04-16,8706.7,8760.0,8645.65,8757.05,142900,8612.98,8710.67,16.89,-14.86,59.36,8880.76,8345.2
2015-04-23,8398.3,8504.95,8361.85,8478.2,156000,8563.58,8675.09,-50.82,-25.26,44.68,8865.82,8261.34
